"Probes","Chr","Pos","deltaBeta","absDeltaBeta","DNAm_Effect","Author","Syndrome"
"cg08703522","chr17",44898785,-0.216946596159822,0.216946596159822,"Loss","Weksberg","Sotos"
"cg12800962","chr20",48626437,-0.218615593895671,0.218615593895671,"Loss","Weksberg","Sotos"
"cg05180451","chr6",27185764,-0.207267919200888,0.207267919200888,"Loss","Weksberg","Sotos"
"cg23234622","chr2",11621543,-0.219390497558269,0.219390497558269,"Loss","Weksberg","Sotos"
"cg03143118","chr6",42893093,-0.218296771143174,0.218296771143174,"Loss","Weksberg","Sotos"
"cg04753078","chr6",32063619,-0.213627773251942,0.213627773251942,"Loss","Weksberg","Sotos"
"cg04001333","chr14",76045348,-0.215583683795782,0.215583683795782,"Loss","Weksberg","Sotos"
"cg12696328","chr1",227729680,-0.216593332685905,0.216593332685905,"Loss","Weksberg","Sotos"
"cg00548822","chr11",66079194,-0.215553379689234,0.215553379689234,"Loss","Weksberg","Sotos"
"cg09970023","chr14",61191253,-0.221367468035516,0.221367468035516,"Loss","Weksberg","Sotos"
"cg07850154","chr5",63461232,-0.218743718534961,0.218743718534961,"Loss","Weksberg","Sotos"
"cg18022883","chr4",54972054,-0.21884176781354,0.21884176781354,"Loss","Weksberg","Sotos"
"cg08756033","chr13",31480128,-0.214027691786904,0.214027691786904,"Loss","Weksberg","Sotos"
"cg10729496","chr3",10149963,-0.219840219755827,0.219840219755827,"Loss","Weksberg","Sotos"
"cg16533838","chr11",46256065,-0.221260216981132,0.221260216981132,"Loss","Weksberg","Sotos"
"cg04428163","chr20",1294021,-0.216750476137625,0.216750476137625,"Loss","Weksberg","Sotos"
"cg23079808","chr12",6493003,-0.221255369378468,0.221255369378468,"Loss","Weksberg","Sotos"
"cg18628483","chr12",57943326,-0.221249392760181,0.221249392760181,"Loss","Weksberg","Sotos"
"cg06692785","chr1",180882681,-0.220341648945616,0.220341648945616,"Loss","Weksberg","Sotos"
"cg12837463","chr7",35300228,-0.218697852053274,0.218697852053274,"Loss","Weksberg","Sotos"
"cg16699148","chr1",59043255,-0.215844805582686,0.215844805582686,"Loss","Weksberg","Sotos"
"cg19551055","chr11",134601111,-0.211764224084351,0.211764224084351,"Loss","Weksberg","Sotos"
"cg13073224","chr12",117131523,-0.220463967225305,0.220463967225305,"Loss","Weksberg","Sotos"
"cg01682285","chr14",81422160,-0.219973475027747,0.219973475027747,"Loss","Weksberg","Sotos"
"cg07229001","chr15",70897224,-0.221101451831299,0.221101451831299,"Loss","Weksberg","Sotos"
"cg11955878","chr4",165898967,-0.217218879023307,0.217218879023307,"Loss","Weksberg","Sotos"
"cg18990042","chr12",48399169,-0.219741617968923,0.219741617968923,"Loss","Weksberg","Sotos"
"cg01077274","chr1",225865487,-0.217751465038846,0.217751465038846,"Loss","Weksberg","Sotos"
"cg02276974","chr15",78634235,-0.208005454938957,0.208005454938957,"Loss","Weksberg","Sotos"
"cg18810310","chr14",103691834,-0.221015626526082,0.221015626526082,"Loss","Weksberg","Sotos"
"cg10851010","chr17",39694253,-0.217231511320755,0.217231511320755,"Loss","Weksberg","Sotos"
"cg13903421","chr2",219738714,-0.216660092896781,0.216660092896781,"Loss","Weksberg","Sotos"
"cg06556497","chr18",76828521,-0.21659463218646,0.21659463218646,"Loss","Weksberg","Sotos"
"cg11421972","chr1",16343756,-0.220943806659267,0.220943806659267,"Loss","Weksberg","Sotos"
"cg14352032","chr17",28564834,-0.220921954495006,0.220921954495006,"Loss","Weksberg","Sotos"
"cg12720965","chr1",245397981,-0.216383822308546,0.216383822308546,"Loss","Weksberg","Sotos"
"cg03379797","chr6",138892911,-0.21208691054384,0.21208691054384,"Loss","Weksberg","Sotos"
"cg15102365","chr2",39004656,-0.213940263706992,0.213940263706992,"Loss","Weksberg","Sotos"
"cg21380024","chr17",61042803,-0.218007258934517,0.218007258934517,"Loss","Weksberg","Sotos"
"cg11197905","chr4",10459435,-0.217148984017758,0.217148984017758,"Loss","Weksberg","Sotos"
"cg21516302","chr2",131085498,-0.211266996226415,0.211266996226415,"Loss","Weksberg","Sotos"
"cg15249221","chr7",55516436,-0.219176967924528,0.219176967924528,"Loss","Weksberg","Sotos"
"cg10207181","chr1",147801090,-0.220785238623751,0.220785238623751,"Loss","Weksberg","Sotos"
"cg02055264","chr6",27210913,-0.213011594339623,0.213011594339623,"Loss","Weksberg","Sotos"
"cg03666300","chr16",88448381,-0.214024137735849,0.214024137735849,"Loss","Weksberg","Sotos"
"cg16105461","chr11",61485853,-0.218328541515837,0.218328541515837,"Loss","Weksberg","Sotos"
"cg21561315","chr12",52750200,-0.220752951244344,0.220752951244344,"Loss","Weksberg","Sotos"
"cg12322672","chr11",126761638,-0.220661032519423,0.220661032519423,"Loss","Weksberg","Sotos"
"cg22108980","chr7",45927824,-0.219214761487236,0.219214761487236,"Loss","Weksberg","Sotos"
"cg09971562","chr11",128694679,-0.217462336071032,0.217462336071032,"Loss","Weksberg","Sotos"
"cg06061238","chr10",134915859,-0.214128395560488,0.214128395560488,"Loss","Weksberg","Sotos"
"cg24789467","chr5",132159003,-0.215840218102109,0.215840218102109,"Loss","Weksberg","Sotos"
"cg24324584","chr10",133892464,-0.217506021198668,0.217506021198668,"Loss","Weksberg","Sotos"
"cg11245990","chr11",68621969,-0.220640786015538,0.220640786015538,"Loss","Weksberg","Sotos"
"cg18143792","chr1",26250290,-0.218995761709212,0.218995761709212,"Loss","Weksberg","Sotos"
"cg01927921","chr5",3787906,-0.218638363596004,0.218638363596004,"Loss","Weksberg","Sotos"
"cg24161925","chr6",139116947,-0.218358625860155,0.218358625860155,"Loss","Weksberg","Sotos"
"cg09511963","chr11",18230625,-0.218779098579356,0.218779098579356,"Loss","Weksberg","Sotos"
"cg23579062","chr9",34457500,-0.219089931520533,0.219089931520533,"Loss","Weksberg","Sotos"
"cg10130564","chr11",117069849,-0.215374598303167,0.215374598303167,"Loss","Weksberg","Sotos"
"cg14651210","chr1",182586153,-0.216402534850166,0.216402534850166,"Loss","Weksberg","Sotos"
"cg12594581","chr3",196750426,-0.218615541420644,0.218615541420644,"Loss","Weksberg","Sotos"
"cg05965387","chr13",51418053,-0.218472789678135,0.218472789678135,"Loss","Weksberg","Sotos"
"cg20475486","chr14",70317075,-0.214214820976693,0.214214820976693,"Loss","Weksberg","Sotos"
"cg07882059","chr11",68924751,-0.22045513318535,0.22045513318535,"Loss","Weksberg","Sotos"
"cg20935489","chr8",105379985,-0.214887243396226,0.214887243396226,"Loss","Weksberg","Sotos"
"cg03726858","chr17",75243679,-0.220435678246393,0.220435678246393,"Loss","Weksberg","Sotos"
"cg06353830","chr1",38687850,-0.217710988013319,0.217710988013319,"Loss","Weksberg","Sotos"
"cg25500028","chr3",187336889,-0.218290827081021,0.218290827081021,"Loss","Weksberg","Sotos"
"cg16359657","chr1",41119931,-0.216431814872364,0.216431814872364,"Loss","Weksberg","Sotos"
"cg17278401","chr5",66462662,-0.209801846392897,0.209801846392897,"Loss","Weksberg","Sotos"
"cg13459217","chr1",205326437,-0.218267031742508,0.218267031742508,"Loss","Weksberg","Sotos"
"cg12843033","chr21",45706043,-0.216676022086571,0.216676022086571,"Loss","Weksberg","Sotos"
"cg15173741","chr8",41654618,-0.213035684239734,0.213035684239734,"Loss","Weksberg","Sotos"
"cg02540026","chr2",69532619,-0.218214015982242,0.218214015982242,"Loss","Weksberg","Sotos"
"cg25529304","chr5",43034529,-0.216186166259711,0.216186166259711,"Loss","Weksberg","Sotos"
"cg09953287","chr10",130009413,-0.217973821864595,0.217973821864595,"Loss","Weksberg","Sotos"
"cg12404281","chr1",165414806,-0.212336743985849,0.212336743985849,"Loss","Weksberg","Sotos"
"cg08721802","chr4",184642917,-0.218127774261931,0.218127774261931,"Loss","Weksberg","Sotos"
"cg17735531","chr19",611349,-0.211903299889012,0.211903299889012,"Loss","Weksberg","Sotos"
"cg24983120","chr18",74499380,-0.211812241063348,0.211812241063348,"Loss","Weksberg","Sotos"
"cg12758090","chr15",80543408,-0.212064019311876,0.212064019311876,"Loss","Weksberg","Sotos"
"cg07038187","chr15",89922989,-0.219189773473918,0.219189773473918,"Loss","Weksberg","Sotos"
"cg11024728","chr7",1425807,-0.220139445948946,0.220139445948946,"Loss","Weksberg","Sotos"
"cg18936052","chr1",28051702,-0.219346464594894,0.219346464594894,"Loss","Weksberg","Sotos"
"cg02555807","chr15",40615100,-0.21687364017758,0.21687364017758,"Loss","Weksberg","Sotos"
"cg25507767","chr7",138483143,-0.214992402885683,0.214992402885683,"Loss","Weksberg","Sotos"
"cg02747254","chr16",29938183,-0.218614475693674,0.218614475693674,"Loss","Weksberg","Sotos"
"cg12523932","chr4",39448653,-0.214926012109878,0.214926012109878,"Loss","Weksberg","Sotos"
"cg05106191","chr2",114036685,-0.215827763374029,0.215827763374029,"Loss","Weksberg","Sotos"
"cg21242079","chr15",79101063,-0.217107064372919,0.217107064372919,"Loss","Weksberg","Sotos"
"cg04188937","chr5",3101614,-0.21650423718091,0.21650423718091,"Loss","Weksberg","Sotos"
"cg23136738","chr11",925521,-0.212945049056604,0.212945049056604,"Loss","Weksberg","Sotos"
"cg11630226","chr8",143781816,-0.210126721698113,0.210126721698113,"Loss","Weksberg","Sotos"
"cg16212279","chr11",1370329,-0.219915982130966,0.219915982130966,"Loss","Weksberg","Sotos"
"cg11152463","chr1",41350406,-0.218089933629301,0.218089933629301,"Loss","Weksberg","Sotos"
"cg20121927","chr6",166399065,-0.209994091120977,0.209994091120977,"Loss","Weksberg","Sotos"
"cg18947360","chr1",11112976,-0.216710802774695,0.216710802774695,"Loss","Weksberg","Sotos"
"cg01411366","chr3",112012867,-0.212006489900111,0.212006489900111,"Loss","Weksberg","Sotos"
"cg22341310","chr19",48048583,-0.217295189966704,0.217295189966704,"Loss","Weksberg","Sotos"
"cg12656497","chr21",43099292,-0.218251621753607,0.218251621753607,"Loss","Weksberg","Sotos"
"cg23139982","chr4",4763259,-0.215263972697003,0.215263972697003,"Loss","Weksberg","Sotos"
"cg01055562","chr1",230777685,-0.219808924417314,0.219808924417314,"Loss","Weksberg","Sotos"
"cg03475293","chr6",7051303,-0.219267892230855,0.219267892230855,"Loss","Weksberg","Sotos"
"cg18337938","chr1",46932891,-0.215533910099889,0.215533910099889,"Loss","Weksberg","Sotos"
"cg20531550","chr7",128550902,-0.217591804994451,0.217591804994451,"Loss","Weksberg","Sotos"
"cg09361493","chr2",231715028,-0.219751928357381,0.219751928357381,"Loss","Weksberg","Sotos"
"cg26344606","chr8",21976510,-0.218766282763596,0.218766282763596,"Loss","Weksberg","Sotos"
"cg13072940","chr3",49967521,-0.214573306659267,0.214573306659267,"Loss","Weksberg","Sotos"
"cg22618405","chr2",86038802,-0.219726404883463,0.219726404883463,"Loss","Weksberg","Sotos"
"cg18972998","chr1",55266296,-0.215935865371809,0.215935865371809,"Loss","Weksberg","Sotos"
"cg23849826","chr15",39872186,-0.216334135405105,0.216334135405105,"Loss","Weksberg","Sotos"
"cg05038469","chr14",104686119,-0.21587586481687,0.21587586481687,"Loss","Weksberg","Sotos"
"cg14150727","chr1",202182417,-0.214446954051054,0.214446954051054,"Loss","Weksberg","Sotos"
"cg27511413","chr17",7082724,-0.218380621864595,0.218380621864595,"Loss","Weksberg","Sotos"
"cg26143452","chr14",55907385,-0.219287254572697,0.219287254572697,"Loss","Weksberg","Sotos"
"cg00474218","chr15",67143904,-0.21966038845727,0.21966038845727,"Loss","Weksberg","Sotos"
"cg18059464","chr10",134915277,-0.218756439844617,0.218756439844617,"Loss","Weksberg","Sotos"
"cg19299755","chr11",116706051,-0.216024806437292,0.216024806437292,"Loss","Weksberg","Sotos"
"cg03353445","chr12",13043502,-0.219658291009989,0.219658291009989,"Loss","Weksberg","Sotos"
"cg18246298","chr11",111154934,-0.219657585460599,0.219657585460599,"Loss","Weksberg","Sotos"
"cg06860721","chr10",51564909,-0.216932645615982,0.216932645615982,"Loss","Weksberg","Sotos"
"cg24160421","chr8",48675771,-0.218091694894562,0.218091694894562,"Loss","Weksberg","Sotos"
"cg24724587","chr1",86044103,-0.216397468368479,0.216397468368479,"Loss","Weksberg","Sotos"
"cg19135273","chr8",142461336,-0.216129374583796,0.216129374583796,"Loss","Weksberg","Sotos"
"cg27274604","chr10",98924236,-0.212311867258602,0.212311867258602,"Loss","Weksberg","Sotos"
"cg08578641","chr9",34457440,-0.216072894672586,0.216072894672586,"Loss","Weksberg","Sotos"
"cg21903646","chr6",28447115,-0.215821460832408,0.215821460832408,"Loss","Weksberg","Sotos"
"cg02960125","chr1",182025752,-0.216775864261931,0.216775864261931,"Loss","Weksberg","Sotos"
"cg07291889","chr8",11471712,-0.219478632852386,0.219478632852386,"Loss","Weksberg","Sotos"
"cg01422467","chr4",103998289,-0.219453999112098,0.219453999112098,"Loss","Weksberg","Sotos"
"cg19478105","chr10",98946943,-0.213943446503885,0.213943446503885,"Loss","Weksberg","Sotos"
"cg20115910","chr12",49934906,-0.216744313651498,0.216744313651498,"Loss","Weksberg","Sotos"
"cg06017490","chr7",25893245,-0.211728905438402,0.211728905438402,"Loss","Weksberg","Sotos"
"cg25633271","chr17",36732171,-0.21576139145394,0.21576139145394,"Loss","Weksberg","Sotos"
"cg26921881","chr17",1819914,-0.212702619200888,0.212702619200888,"Loss","Weksberg","Sotos"
"cg08284496","chr17",37894027,-0.219367561154273,0.219367561154273,"Loss","Weksberg","Sotos"
"cg19696491","chr15",78857124,-0.217007540954495,0.217007540954495,"Loss","Weksberg","Sotos"
"cg05730092","chr14",101036470,-0.211616862597114,0.211616862597114,"Loss","Weksberg","Sotos"
"cg18227471","chr8",41505411,-0.218921941953385,0.218921941953385,"Loss","Weksberg","Sotos"
"cg10978034","chr6",33129988,-0.205791371698113,0.205791371698113,"Loss","Weksberg","Sotos"
"cg25556008","chr19",2525384,-0.214615591564928,0.214615591564928,"Loss","Weksberg","Sotos"
"cg04467589","chr6",30044105,-0.218944932963374,0.218944932963374,"Loss","Weksberg","Sotos"
"cg26102082","chr17",47590272,-0.216572998113208,0.216572998113208,"Loss","Weksberg","Sotos"
"cg19518672","chr5",132113620,-0.217265097780244,0.217265097780244,"Loss","Weksberg","Sotos"
"cg25771683","chr12",5538415,-0.217799398557159,0.217799398557159,"Loss","Weksberg","Sotos"
"cg02873391","chr11",130470658,-0.219189213429523,0.219189213429523,"Loss","Weksberg","Sotos"
"cg01730666","chr17",41924302,-0.216743586459489,0.216743586459489,"Loss","Weksberg","Sotos"
"cg16743289","chr1",174968144,-0.214744304328524,0.214744304328524,"Loss","Weksberg","Sotos"
"cg13360823","chr19",54496353,-0.218285894927858,0.218285894927858,"Loss","Weksberg","Sotos"
"cg09981929","chr10",82296072,-0.219138213307436,0.219138213307436,"Loss","Weksberg","Sotos"
"cg00026362","chr6",43858741,-0.215497779467259,0.215497779467259,"Loss","Weksberg","Sotos"
"cg17247293","chr6",168197921,-0.219135235849057,0.219135235849057,"Loss","Weksberg","Sotos"
"cg12091331","chr8",42065314,-0.212129583351831,0.212129583351831,"Loss","Weksberg","Sotos"
"cg20752312","chr19",6372363,-0.212574031900452,0.212574031900452,"Loss","Weksberg","Sotos"
"cg17156432","chr15",63261197,-0.218024214539401,0.218024214539401,"Loss","Weksberg","Sotos"
"cg15280358","chr10",127904472,-0.215337740399556,0.215337740399556,"Loss","Weksberg","Sotos"
"cg26428830","chr11",45728183,-0.216620921420644,0.216620921420644,"Loss","Weksberg","Sotos"
"cg21620139","chr6",31691535,-0.216926907658158,0.216926907658158,"Loss","Weksberg","Sotos"
"cg09386265","chr19",1313642,-0.21509967036626,0.21509967036626,"Loss","Weksberg","Sotos"
"cg24194775","chr9",35791475,-0.216085703329634,0.216085703329634,"Loss","Weksberg","Sotos"
"cg23666491","chr6",25218680,-0.214773852719201,0.214773852719201,"Loss","Weksberg","Sotos"
"cg03662049","chr2",164204829,-0.217607032519423,0.217607032519423,"Loss","Weksberg","Sotos"
"cg25096368","chr12",54150616,-0.21743461154273,0.21743461154273,"Loss","Weksberg","Sotos"
"cg11651446","chr1",24446746,-0.218960237291898,0.218960237291898,"Loss","Weksberg","Sotos"
"cg10001845","chr13",20751945,-0.210859856381798,0.210859856381798,"Loss","Weksberg","Sotos"
"cg19257464","chr2",131009324,-0.207665117425083,0.207665117425083,"Loss","Weksberg","Sotos"
"cg11410859","chr3",38687164,-0.215224407436182,0.215224407436182,"Loss","Weksberg","Sotos"
"cg13506559","chr9",139026313,-0.216004313651498,0.216004313651498,"Loss","Weksberg","Sotos"
"cg20003638","chr20",44687730,-0.211094722863485,0.211094722863485,"Loss","Weksberg","Sotos"
"cg13305336","chr1",229366001,-0.21877429345172,0.21877429345172,"Loss","Weksberg","Sotos"
"cg08144358","chr7",156889781,-0.211339796892342,0.211339796892342,"Loss","Weksberg","Sotos"
"cg13308964","chr17",69029659,-0.21779003218646,0.21779003218646,"Loss","Weksberg","Sotos"
"cg06222397","chr16",86953019,-0.218478426748058,0.218478426748058,"Loss","Weksberg","Sotos"
"cg23651356","chr6",153452954,-0.218717174823529,0.218717174823529,"Loss","Weksberg","Sotos"
"cg19811683","chr17",16587128,-0.213757185127636,0.213757185127636,"Loss","Weksberg","Sotos"
"cg17351974","chr5",40835760,-0.218580702974473,0.218580702974473,"Loss","Weksberg","Sotos"
"cg17792806","chrX",102585107,-0.218334322308546,0.218334322308546,"Loss","Weksberg","Sotos"
"cg13536265","chr14",24836539,-0.218661124195339,0.218661124195339,"Loss","Weksberg","Sotos"
"cg13246592","chr17",3600461,-0.217608000887902,0.217608000887902,"Loss","Weksberg","Sotos"
"cg08052120","chr19",52409580,-0.216944555826859,0.216944555826859,"Loss","Weksberg","Sotos"
"cg25309888","chr2",27988724,-0.218591517647059,0.218591517647059,"Loss","Weksberg","Sotos"
"cg13790268","chr14",100125548,-0.212398551720311,0.212398551720311,"Loss","Weksberg","Sotos"
"cg00919055","chr5",149546946,-0.218525944617092,0.218525944617092,"Loss","Weksberg","Sotos"
"cg00141308","chr22",44725065,-0.214074488235294,0.214074488235294,"Loss","Weksberg","Sotos"
"cg14525458","chr19",48896100,-0.217311351831299,0.217311351831299,"Loss","Weksberg","Sotos"
"cg05357695","chr14",23623480,-0.214270553385128,0.214270553385128,"Loss","Weksberg","Sotos"
"cg04463638","chr22",19512712,-0.218529530778302,0.218529530778302,"Loss","Weksberg","Sotos"
"cg18685071","chr7",129143261,-0.217897221753607,0.217897221753607,"Loss","Weksberg","Sotos"
"cg25336198","chr11",2182618,-0.215831193784684,0.215831193784684,"Loss","Weksberg","Sotos"
"cg08906015","chr19",47157825,-0.214220020976693,0.214220020976693,"Loss","Weksberg","Sotos"
"cg24694501","chr2",16154177,-0.218474031964484,0.218474031964484,"Loss","Weksberg","Sotos"
"cg15681462","chr19",55880286,-0.217447932297447,0.217447932297447,"Loss","Weksberg","Sotos"
"cg03159409","chr12",124779144,-0.217201457047725,0.217201457047725,"Loss","Weksberg","Sotos"
"cg08632420","chr16",19117471,-0.218461352497225,0.218461352497225,"Loss","Weksberg","Sotos"
"cg16708623","chr4",154125208,-0.218456545927602,0.218456545927602,"Loss","Weksberg","Sotos"
"cg00435063","chr7",157454207,-0.218407198779134,0.218407198779134,"Loss","Weksberg","Sotos"
"cg00259472","chr5",159625590,-0.218401845172031,0.218401845172031,"Loss","Weksberg","Sotos"
"cg14473643","chr6",33282885,-0.218394485604883,0.218394485604883,"Loss","Weksberg","Sotos"
"cg09928766","chr19",51815373,-0.218384070921199,0.218384070921199,"Loss","Weksberg","Sotos"
"cg04737087","chr2",71205052,-0.214042516981132,0.214042516981132,"Loss","Weksberg","Sotos"
"cg03908908","chr11",76849564,-0.218365463928968,0.218365463928968,"Loss","Weksberg","Sotos"
"cg10591174","chr12",111358446,-0.215122718534961,0.215122718534961,"Loss","Weksberg","Sotos"
"cg17884383","chr19",45848320,-0.214070466370699,0.214070466370699,"Loss","Weksberg","Sotos"
"cg05372495","chr19",1063624,-0.218217217758047,0.218217217758047,"Loss","Weksberg","Sotos"
"cg11193342","chr12",116872185,-0.216803358157603,0.216803358157603,"Loss","Weksberg","Sotos"
"cg14554415","chr15",69222988,-0.208243311431743,0.208243311431743,"Loss","Weksberg","Sotos"
"cg05751839","chr4",7228268,-0.21799895227525,0.21799895227525,"Loss","Weksberg","Sotos"
"cg21012874","chr10",88718393,-0.216720333629301,0.216720333629301,"Loss","Weksberg","Sotos"
"cg13026730","chr3",71804139,-0.215338447402886,0.215338447402886,"Loss","Weksberg","Sotos"
"cg26214742","chr5",134735914,-0.218038545649279,0.218038545649279,"Loss","Weksberg","Sotos"
"cg11787508","chr13",26761337,-0.209673437957825,0.209673437957825,"Loss","Weksberg","Sotos"
"cg10012623","chr14",65441407,-0.216758492563818,0.216758492563818,"Loss","Weksberg","Sotos"
"cg14565100","chr10",46992053,-0.211379419644839,0.211379419644839,"Loss","Weksberg","Sotos"
"cg05871254","chr17",14213225,-0.218010040621532,0.218010040621532,"Loss","Weksberg","Sotos"
"cg00521464","chr17",72872308,-0.216964119422864,0.216964119422864,"Loss","Weksberg","Sotos"
"cg22392793","chr2",99554416,-0.212653819200888,0.212653819200888,"Loss","Weksberg","Sotos"
"cg23562538","chr8",144798877,-0.217424744617092,0.217424744617092,"Loss","Weksberg","Sotos"
"cg07570257","chr6",33132181,-0.217981239460784,0.217981239460784,"Loss","Weksberg","Sotos"
"cg08739828","chr18",33768144,-0.211079721864595,0.211079721864595,"Loss","Weksberg","Sotos"
"cg23337866","chr4",170696369,-0.214418781687014,0.214418781687014,"Loss","Weksberg","Sotos"
"cg13779349","chrX",111327476,-0.205551034517203,0.205551034517203,"Loss","Weksberg","Sotos"
"cg23028178","chr1",236229267,-0.21708286381798,0.21708286381798,"Loss","Weksberg","Sotos"
"cg04231050","chr3",133191297,-0.217890054605993,0.217890054605993,"Loss","Weksberg","Sotos"
"cg14652095","chr6",26018185,-0.214958502108768,0.214958502108768,"Loss","Weksberg","Sotos"
"cg25293806","chr19",55889387,-0.211625253940067,0.211625253940067,"Loss","Weksberg","Sotos"
"cg13245431","chr22",30476525,-0.21715119800222,0.21715119800222,"Loss","Weksberg","Sotos"
"cg12499872","chr16",58019893,-0.213593423085461,0.213593423085461,"Loss","Weksberg","Sotos"
"cg26787020","chr1",174968089,-0.212955324084351,0.212955324084351,"Loss","Weksberg","Sotos"
"cg04499083","chr1",151168668,-0.215869454051054,0.215869454051054,"Loss","Weksberg","Sotos"
"cg06662140","chr1",18809297,-0.208479765926748,0.208479765926748,"Loss","Weksberg","Sotos"
"cg22674497","chr17",72916000,-0.214013119200888,0.214013119200888,"Loss","Weksberg","Sotos"
"cg00516481","chr21",44073202,-0.216169083129856,0.216169083129856,"Loss","Weksberg","Sotos"
"cg22921760","chr14",22005368,-0.216785756603774,0.216785756603774,"Loss","Weksberg","Sotos"
"cg21843594","chr22",30476285,-0.213584954084351,0.213584954084351,"Loss","Weksberg","Sotos"
"cg26544377","chr7",54955929,-0.216385214095449,0.216385214095449,"Loss","Weksberg","Sotos"
"cg17624536","chr6",106440910,-0.215512784728507,0.215512784728507,"Loss","Weksberg","Sotos"
"cg03632245","chr5",72590921,-0.214644402441731,0.214644402441731,"Loss","Weksberg","Sotos"
"cg14182974","chr9",4791918,-0.209055605649279,0.209055605649279,"Loss","Weksberg","Sotos"
"cg19515035","chr2",74669516,-0.21759134436182,0.21759134436182,"Loss","Weksberg","Sotos"
"cg07594531","chr1",35225326,-0.217561889900111,0.217561889900111,"Loss","Weksberg","Sotos"
"cg02269643","chr14",70701025,-0.213439284572697,0.213439284572697,"Loss","Weksberg","Sotos"
"cg05382501","chr4",185936107,-0.216879074472808,0.216879074472808,"Loss","Weksberg","Sotos"
"cg07033202","chr3",46853631,-0.215108025971143,0.215108025971143,"Loss","Weksberg","Sotos"
"cg17437419","chr15",95400067,-0.211067215205327,0.211067215205327,"Loss","Weksberg","Sotos"
"cg02853553","chr7",44258054,-0.211392939511654,0.211392939511654,"Loss","Weksberg","Sotos"
"cg25480418","chr2",88583785,-0.209329427591565,0.209329427591565,"Loss","Weksberg","Sotos"
"cg09487101","chr19",1287428,-0.214369742508324,0.214369742508324,"Loss","Weksberg","Sotos"
"cg03237218","chr17",33760527,-0.216159036071032,0.216159036071032,"Loss","Weksberg","Sotos"
"cg06061081","chr11",77299960,-0.208134076914539,0.208134076914539,"Loss","Weksberg","Sotos"
"cg19871173","chr1",229997842,-0.208538826304106,0.208538826304106,"Loss","Weksberg","Sotos"
"cg22179564","chr5",74199422,-0.217159267147614,0.217159267147614,"Loss","Weksberg","Sotos"
"cg12317414","chr10",75407991,-0.214698209211987,0.214698209211987,"Loss","Weksberg","Sotos"
"cg21147203","chr5",134529659,-0.214189906992231,0.214189906992231,"Loss","Weksberg","Sotos"
"cg27401562","chrX",40064922,-0.213955959600444,0.213955959600444,"Loss","Weksberg","Sotos"
"cg02853387","chr11",117484904,-0.216406299889012,0.216406299889012,"Loss","Weksberg","Sotos"
"cg07518714","chr6",32064945,-0.217008850166482,0.217008850166482,"Loss","Weksberg","Sotos"
"cg12226028","chr15",76484473,-0.212701301564928,0.212701301564928,"Loss","Weksberg","Sotos"
"cg19522930","chr11",133837711,-0.213593154495006,0.213593154495006,"Loss","Weksberg","Sotos"
"cg05654765","chr3",49170727,-0.217283412019231,0.217283412019231,"Loss","Weksberg","Sotos"
"cg20248204","chr13",77461279,-0.217272037957825,0.217272037957825,"Loss","Weksberg","Sotos"
"cg13436378","chr2",71832543,-0.21699054572697,0.21699054572697,"Loss","Weksberg","Sotos"
"cg17517709","chr10",18999145,-0.217246783018868,0.217246783018868,"Loss","Weksberg","Sotos"
"cg17108141","chr1",86044230,-0.215721529078801,0.215721529078801,"Loss","Weksberg","Sotos"
"cg17665699","chr17",19771612,-0.215247958157603,0.215247958157603,"Loss","Weksberg","Sotos"
"cg01189038","chr3",183994516,-0.213980565593785,0.213980565593785,"Loss","Weksberg","Sotos"
"cg05290737","chr12",123215151,-0.217155491675916,0.217155491675916,"Loss","Weksberg","Sotos"
"cg18626035","chr4",103998293,-0.21713005826859,0.21713005826859,"Loss","Weksberg","Sotos"
"cg21139046","chr3",14339700,-0.210704307880133,0.210704307880133,"Loss","Weksberg","Sotos"
"cg07141002","chr22",38201690,-0.21439958490566,0.21439958490566,"Loss","Weksberg","Sotos"
"cg11898431","chr6",159331893,-0.2108881809101,0.2108881809101,"Loss","Weksberg","Sotos"
"cg27395066","chr17",43221220,-0.212013783063263,0.212013783063263,"Loss","Weksberg","Sotos"
"cg03225580","chr5",38256147,-0.211335910987791,0.211335910987791,"Loss","Weksberg","Sotos"
"cg11953516","chr2",27719501,-0.215477690554939,0.215477690554939,"Loss","Weksberg","Sotos"
"cg15463284","chr11",18477534,-0.208293052830189,0.208293052830189,"Loss","Weksberg","Sotos"
"cg18162670","chr14",103686567,-0.210887388568258,0.210887388568258,"Loss","Weksberg","Sotos"
"cg19097322","chr6",123100553,-0.217014914761376,0.217014914761376,"Loss","Weksberg","Sotos"
"cg16014085","chr16",30406122,-0.217007287347392,0.217007287347392,"Loss","Weksberg","Sotos"
"cg03871754","chr17",79320652,-0.21699932863485,0.21699932863485,"Loss","Weksberg","Sotos"
"cg21870551","chr11",116661043,-0.216969423751387,0.216969423751387,"Loss","Weksberg","Sotos"
"cg08425070","chr7",75864319,-0.216438157665094,0.216438157665094,"Loss","Weksberg","Sotos"
"cg03610228","chr10",21799395,-0.215385558346282,0.215385558346282,"Loss","Weksberg","Sotos"
"cg16489360","chr7",129845574,-0.210097784683685,0.210097784683685,"Loss","Weksberg","Sotos"
"cg15280185","chr10",103500442,-0.211561859933407,0.211561859933407,"Loss","Weksberg","Sotos"
